loan_id,age,income_monthly,loan_amount,loan_tenure_m,interest_rate,existing_loans,credit_score,employment_type,education,residence_type,delinquency_30d,utilisation_pct,months_employed,loan_purpose,emi,foir_pct,ltv_proxy,default,employment_enc,education_enc,residence_enc,purpose_enc,log_income,log_loan,credit_band,high_foir,high_util,delinq_flag,tenure_risk,combined_risk,pd_score,credit_grade,predicted_default
LN003843,44,25141,340203,48,22.22,1,611,Salaried,Post-Graduate,Family,2,88.4,68,Vehicle,10759,42.79,1.1277,0,2,1,0,6,10.132295033474776,12.737300716664311,3,0,1,1,0,3,17.3,A — Very Low Risk,0
LN003844,33,33461,57255,48,18.97,1,567,Salaried,Graduate,Rented,1,12.4,50,Medical,1711,5.11,0.1426,0,2,0,2,4,10.418165745617609,10.955287719418433,3,0,0,1,0,2,5.1,A — Very Low Risk,0
LN003845,22,25597,224143,24,27.49,0,731,Business,Graduate,Rented,4,73.8,98,Wedding,12245,47.84,0.7297,0,0,0,2,7,10.150269502415737,12.320043981435894,1,0,0,1,0,1,15.3,A — Very Low Risk,0
LN003846,57,23519,136861,72,20.19,3,767,Salaried,Under-Graduate,Rented,1,41.4,289,Education,3293,14.0,0.4849,0,2,3,2,2,10.065606402012563,11.826728397873335,1,0,0,1,1,4,16.7,A — Very Low Risk,0
LN003847,28,32215,211142,48,25.25,0,455,Self-Employed,Under-Graduate,Rented,2,68.3,32,Vehicle,7030,21.82,0.5462,0,3,3,2,6,10.38021850253129,12.260290908024729,4,0,0,1,0,1,12.1,A — Very Low Risk,0
LN003848,30,75390,23072,36,14.97,0,330,Salaried,Under-Graduate,Family,3,13.6,171,Medical,799,1.06,0.0255,0,2,3,0,4,11.230443183476446,10.046418381725163,4,0,0,1,0,1,25.5,B — Low Risk,0
LN003849,61,113073,154217,24,25.23,0,697,Self-Employed,Graduate,Rented,0,97.1,0,Home Improvement,8249,7.3,0.1137,0,3,0,2,3,11.63579775061912,11.946122464816282,2,0,1,0,0,1,36.4,C — Medium Risk,0
LN003850,36,49000,449144,72,16.87,1,812,Self-Employed,Graduate,Family,5,64.7,205,Business,9959,20.32,0.7639,1,3,0,0,0,10.799595985047786,13.015101054456906,0,0,0,1,1,2,62.5,D — High Risk,1
LN003851,26,21944,107471,36,18.31,3,377,Self-Employed,Professional,Own,4,59.5,5,Home Improvement,3902,17.78,0.4081,1,3,2,1,3,9.996294602122335,11.584985627506645,4,0,0,1,0,4,71.9,E — Very High Risk,1
LN003852,41,52806,71975,24,24.98,0,763,Self-Employed,Graduate,Own,0,1.6,150,Vehicle,3841,7.27,0.1136,0,3,0,1,6,10.87439903666454,11.184088009096955,1,0,0,0,0,0,11.6,A — Very Low Risk,0
LN003853,50,54535,81625,72,26.85,4,744,Self-Employed,Graduate,Own,2,36.3,153,Home Improvement,2292,4.2,0.1247,0,3,0,1,3,10.90661631304262,11.309903117652233,1,0,0,1,1,4,45.3,C — Medium Risk,0
LN003854,24,16750,20130,36,9.23,1,404,Business,Under-Graduate,Rented,1,64.8,108,Wedding,642,3.83,0.1001,0,0,3,2,7,9.726213236963687,9.910016194498828,4,0,0,1,0,2,5.8,A — Very Low Risk,0
LN003855,23,15685,49379,24,12.35,3,534,Business,Post-Graduate,Own,3,70.4,147,Home Improvement,2333,14.87,0.2623,0,0,1,1,3,9.660523873772611,10.807300762899171,4,0,0,1,0,4,33.4,B — Low Risk,0
LN003856,45,32043,88155,60,17.25,2,663,Self-Employed,Under-Graduate,Own,3,70.5,164,Wedding,2203,6.88,0.2293,0,3,3,1,7,10.374865237335007,11.386863251306583,2,0,0,1,0,3,21.1,B — Low Risk,0
LN003857,44,54931,137804,72,9.37,4,472,Salaried,Post-Graduate,Rented,2,29.9,77,Medical,2509,4.57,0.2091,0,2,1,2,4,10.913851335650172,11.833594921373676,4,0,0,1,1,4,30.2,B — Low Risk,0
LN003858,22,29432,55858,24,20.48,4,615,Salaried,Graduate,Own,2,67.2,261,Debt Consolidation,2856,9.7,0.1582,0,2,0,1,1,10.2898717728315,10.930585937441325,3,0,0,1,0,4,37.9,C — Medium Risk,0
LN003859,27,11011,57329,48,9.61,0,387,Salaried,Under-Graduate,Own,3,32.5,119,Medical,1443,13.11,0.4339,0,2,3,1,4,9.306740866262498,10.956579325902428,4,0,0,1,0,1,16.5,A — Very Low Risk,0
LN003860,29,71824,49826,12,13.11,4,345,Self-Employed,Graduate,Rented,1,92.3,50,Business,4453,6.2,0.0578,1,3,0,2,0,11.18198788384749,10.81631228476711,4,0,1,1,0,5,53.8,D — High Risk,1
LN003861,27,18520,133422,36,19.94,3,634,Self-Employed,Post-Graduate,Own,4,14.9,235,Wedding,4954,26.75,0.6004,1,3,1,1,7,9.826660502422802,11.801279811395213,3,0,0,1,0,4,64.6,D — High Risk,1
LN003862,32,32790,13028,12,11.31,2,465,Self-Employed,Post-Graduate,Rented,0,37.2,74,Home Improvement,1153,3.52,0.0331,0,3,1,2,3,10.397909366476442,9.474932921202932,4,0,0,0,0,2,6.4,A — Very Low Risk,0
LN003863,27,31088,239929,60,18.0,3,513,Business,Professional,Own,4,69.8,296,Education,6093,19.6,0.6431,0,0,2,1,2,10.344609337852328,12.388102493114467,4,0,0,1,0,4,39.2,C — Medium Risk,0
LN003864,38,59717,50090,84,25.54,2,563,Salaried,Graduate,Rented,0,71.0,210,Wedding,1285,2.15,0.0699,0,2,0,2,7,10.997388761474118,10.821596630217067,3,0,0,0,1,2,6.4,A — Very Low Risk,0
LN003865,50,19739,121088,60,27.63,2,357,Salaried,Graduate,Own,2,15.5,81,Medical,3743,18.96,0.5112,0,2,0,1,4,9.890402312987472,11.704281091394055,4,0,0,1,0,3,20.2,B — Low Risk,0
LN003866,60,11397,28417,84,15.84,1,758,Business,Graduate,Family,3,2.0,193,Wedding,562,4.93,0.2078,1,0,0,0,7,9.341193180394946,10.254778026198021,1,0,0,1,1,2,38.8,C — Medium Risk,0
LN003867,47,23575,66390,24,18.76,0,487,Salaried,Professional,Own,5,9.6,121,Business,3339,14.16,0.2347,0,2,2,1,0,10.06798452441753,11.10331678410918,4,0,0,1,0,1,50.6,D — High Risk,1
LN003868,55,25470,298487,84,14.96,0,695,Salaried,Post-Graduate,Rented,4,72.4,155,Debt Consolidation,5753,22.59,0.9766,0,2,1,2,1,10.145295829079494,12.606485010001686,2,0,0,1,1,1,27.2,B — Low Risk,0
LN003869,34,32865,310579,72,25.66,4,588,Salaried,Under-Graduate,Rented,2,55.5,8,Education,8492,25.84,0.7875,1,2,3,2,2,10.400193967741235,12.64619679612318,3,0,0,1,1,4,54.3,D — High Risk,1
LN003870,49,32177,306144,48,17.91,3,586,Salaried,Graduate,Family,1,69.9,241,Wedding,8979,27.91,0.7929,0,2,0,0,7,10.37903826821098,12.631814124909269,3,0,0,1,0,4,11.9,A — Very Low Risk,0
LN003871,40,52458,381687,24,23.78,1,813,Salaried,Professional,Rented,3,63.2,39,Medical,20138,38.39,0.6063,0,2,2,2,4,10.867787191096594,12.852358799936797,0,0,0,1,0,2,26.0,B — Low Risk,0
LN003872,52,24016,66639,48,9.33,1,802,Business,Post-Graduate,Own,4,25.9,86,Education,1669,6.95,0.2312,0,0,1,1,2,10.086517191913764,11.107060276840725,0,0,0,1,0,2,39.6,C — Medium Risk,0
LN003873,55,30662,246214,60,15.04,0,708,Business,Graduate,Family,5,88.8,51,Education,5863,19.12,0.6692,0,0,0,0,2,10.330811994997186,12.413960416952932,2,0,1,1,0,2,21.2,B — Low Risk,0
LN003874,25,10933,82148,24,13.62,3,562,Business,Graduate,Rented,0,73.3,233,Business,3929,35.94,0.6261,0,0,0,2,0,9.299632479454944,11.31628995053679,3,0,0,0,0,3,8.4,A — Very Low Risk,0
LN003875,64,33635,133748,12,12.15,0,615,Business,Graduate,Rented,2,86.2,117,Debt Consolidation,11893,35.36,0.3314,0,0,0,2,1,10.423352200952788,11.803720188094788,3,0,1,1,0,2,11.6,A — Very Low Risk,0
LN003876,37,43499,40380,48,15.94,1,695,Salaried,Graduate,Rented,4,33.0,257,Personal,1143,2.63,0.0774,0,2,0,2,5,10.680516217076775,10.606114656295205,2,0,0,1,0,2,37.8,C — Medium Risk,0
LN003877,32,46721,48451,72,18.05,4,528,Salaried,Graduate,Rented,0,37.3,236,Business,1106,2.37,0.0864,0,2,0,2,0,10.751970424805041,10.788328896136694,4,0,0,0,1,3,16.6,A — Very Low Risk,0
LN003878,49,11563,42267,48,20.36,0,699,Salaried,Post-Graduate,Rented,5,41.9,260,Vehicle,1294,11.19,0.3046,0,2,1,2,6,9.355652103136237,10.651785577560922,2,0,0,1,0,1,36.0,C — Medium Risk,0
LN003879,34,40027,116584,12,16.3,3,499,Salaried,Post-Graduate,Own,0,47.1,140,Business,10594,26.47,0.2427,0,2,1,1,0,10.597334488210347,11.666375899683093,4,0,0,0,0,3,9.7,A — Very Low Risk,0
LN003880,64,66494,315164,60,23.63,3,423,Self-Employed,Post-Graduate,Own,2,90.6,155,Debt Consolidation,8999,13.53,0.395,1,3,1,1,1,11.104882035847263,12.660851590191259,4,0,1,1,0,5,52.8,D — High Risk,1
LN003881,23,39196,194425,48,14.59,2,464,Salaried,Graduate,Rented,0,22.8,135,Home Improvement,5371,13.7,0.4134,0,2,0,2,3,10.576355492237692,12.177806906921397,4,0,0,0,0,2,5.3,A — Very Low Risk,0
LN003882,25,43002,107854,12,24.31,1,588,Salaried,Post-Graduate,Rented,5,92.0,265,Wedding,10215,23.75,0.209,1,2,1,2,7,10.669025159683924,11.588543011428817,3,0,1,1,0,3,62.6,D — High Risk,1
LN003883,45,33429,206486,48,10.74,0,407,Self-Employed,Graduate,Rented,2,46.2,53,Vehicle,5311,15.89,0.5147,0,3,0,2,6,10.417208979414145,12.237992735406381,4,0,0,1,0,1,11.2,A — Very Low Risk,0
LN003884,53,24367,120563,48,18.6,3,737,Business,Graduate,Own,5,37.1,147,Personal,3579,14.69,0.4123,1,0,0,1,5,10.101026075134943,11.699936011250315,1,0,0,1,0,4,71.7,E — Very High Risk,1
LN003885,44,28309,82831,48,16.67,3,547,Salaried,Post-Graduate,Own,5,93.5,180,Wedding,2376,8.39,0.2438,1,2,1,1,7,10.250970378105945,11.324569739141683,4,0,1,1,0,5,62.9,D — High Risk,1
LN003886,36,15555,45587,84,25.65,4,409,Self-Employed,Graduate,Rented,3,50.8,254,Vehicle,1173,7.54,0.2442,1,3,0,2,6,9.652201695275638,10.727399802975626,4,0,0,1,1,4,51.7,D — High Risk,1
LN003887,40,77397,32582,72,25.13,4,667,Freelancer,Post-Graduate,Rented,1,68.4,219,Medical,880,1.14,0.0351,0,1,1,2,4,11.256716219450684,10.391545958948146,2,0,0,1,1,4,10.8,A — Very Low Risk,0
LN003888,30,13220,133813,60,10.73,1,802,Salaried,Post-Graduate,Family,2,56.0,157,Medical,2891,21.87,0.8435,0,2,1,0,4,9.489561753510097,11.804206054984297,0,0,0,1,0,2,10.0,A — Very Low Risk,0
LN003889,21,26031,20908,72,27.24,4,586,Salaried,Graduate,Own,5,17.6,112,Home Improvement,592,2.27,0.0669,1,2,0,1,3,10.16708182945882,9.947934967271424,3,0,0,1,1,4,76.1,E — Very High Risk,1
LN003890,54,33050,83130,24,23.36,0,322,Salaried,Graduate,Own,3,4.6,222,Debt Consolidation,4369,13.22,0.2096,0,2,0,1,1,10.405807102008175,11.3281729558044,4,0,0,1,0,1,28.3,B — Low Risk,0
LN003891,62,40800,202984,12,13.5,3,555,Business,Under-Graduate,Own,1,65.9,116,Wedding,18178,44.55,0.4146,0,0,3,1,7,10.616461869895815,12.220887363668188,3,0,0,1,0,4,14.8,A — Very Low Risk,0
LN003892,23,106789,217270,12,26.54,4,767,Salaried,Post-Graduate,Rented,3,32.2,84,Business,20813,19.49,0.1695,1,2,1,2,0,11.57861956816559,12.288900701286929,1,0,0,1,0,4,36.5,C — Medium Risk,0
LN003893,42,16191,163974,48,17.5,0,549,Salaried,Post-Graduate,Family,3,3.4,165,Debt Consolidation,4774,29.49,0.844,0,2,1,0,1,9.692272572087193,12.007469256161936,4,0,0,1,0,1,11.4,A — Very Low Risk,0
LN003894,28,46686,142143,12,16.13,4,358,Freelancer,Professional,Family,4,83.1,144,Home Improvement,12906,27.64,0.2537,0,1,2,0,3,10.75122103231314,11.864595907254099,4,0,1,1,0,5,67.8,E — Very High Risk,1
LN003895,41,24389,51884,48,16.95,1,362,Salaried,Under-Graduate,Family,0,12.5,260,Vehicle,1496,6.13,0.1773,0,2,3,0,6,10.101928491209966,10.85678501003938,4,0,0,0,0,1,5.6,A — Very Low Risk,0
LN003896,45,50368,260456,60,12.85,0,389,Business,Graduate,Own,0,19.0,88,Medical,5906,11.73,0.4309,0,0,0,1,4,10.827131185455466,12.47019305937197,4,0,0,0,0,0,4.2,A — Very Low Risk,0
LN003897,57,32147,281895,60,11.02,2,397,Salaried,Post-Graduate,Rented,3,54.5,99,Education,6132,19.07,0.7307,0,2,1,2,2,10.378105519332609,12.549293487572658,4,0,0,1,0,3,19.5,A — Very Low Risk,0
LN003898,33,14567,148483,48,17.3,3,826,Business,Post-Graduate,Rented,5,14.4,278,Medical,4308,29.57,0.8494,1,0,1,2,4,9.586582621407445,11.908232487312334,0,0,0,1,0,4,58.9,D — High Risk,1
LN003899,53,28078,29023,72,12.64,0,417,Business,Post-Graduate,Own,1,60.3,25,Vehicle,577,2.05,0.0861,0,0,1,1,6,10.242777244969993,10.275878352914862,4,0,0,1,1,1,5.1,A — Very Low Risk,0
LN003900,34,13600,80777,84,17.51,3,639,Salaried,Graduate,Own,3,57.6,277,Debt Consolidation,1675,12.32,0.495,0,2,0,1,1,9.517898598432753,11.29945993020729,3,0,0,1,1,4,46.0,C — Medium Risk,0
LN003901,51,52853,150490,48,24.29,1,572,Self-Employed,Graduate,Own,0,0.1,258,Education,4930,9.33,0.2373,0,3,0,1,2,10.87528867433785,11.921658560718484,3,0,0,0,0,1,6.6,A — Very Low Risk,0
LN003902,45,21437,227536,84,21.66,1,529,Self-Employed,Under-Graduate,Rented,1,73.8,112,Debt Consolidation,5283,24.64,0.8845,0,3,3,2,1,9.972920327251465,12.335068141511757,4,0,0,1,1,2,6.0,A — Very Low Risk,0
LN003903,62,7980,127732,84,22.24,0,513,Salaried,Professional,Rented,3,26.7,42,Debt Consolidation,3011,37.73,1.3339,0,2,2,2,1,8.984818995876008,11.757697426803988,4,0,0,1,1,1,21.1,B — Low Risk,0
LN003904,41,39187,65380,72,18.03,4,849,Self-Employed,Graduate,Rented,5,86.2,137,Medical,1492,3.81,0.139,1,3,0,2,4,10.576125856464532,11.08798697535854,0,0,1,1,1,5,66.5,E — Very High Risk,1
LN003905,52,21458,60944,72,11.76,2,308,Salaried,Professional,Rented,4,3.2,179,Wedding,1184,5.52,0.2367,1,2,2,2,7,9.973899416776494,11.017727097089937,4,0,0,1,1,3,54.8,D — High Risk,1
LN003906,31,21307,97788,36,20.88,3,420,Salaried,Graduate,Own,5,94.7,149,Medical,3678,17.26,0.3825,1,2,0,1,4,9.96683786803689,11.490567375259557,4,0,1,1,0,5,70.2,E — Very High Risk,1
LN003907,27,38815,90357,84,14.11,1,666,Salaried,Under-Graduate,Rented,5,99.0,177,Medical,1699,4.38,0.194,0,2,3,2,4,10.566587811743776,11.411534836649514,2,0,1,1,1,3,77.3,E — Very High Risk,1
LN003908,21,25322,306563,12,16.38,1,621,Business,Graduate,Rented,5,89.4,73,Vehicle,27870,110.06,1.0089,1,0,0,2,6,10.13946835265183,12.63318182169621,3,1,1,1,0,4,66.4,E — Very High Risk,1
LN003909,43,38076,69729,12,18.28,2,465,Self-Employed,Graduate,Own,3,59.3,2,Wedding,6402,16.81,0.1526,1,3,0,1,7,10.54736570428927,11.152385920215057,4,0,0,1,0,3,17.2,A — Very Low Risk,0
LN003910,22,23636,127188,84,25.31,1,315,Salaried,Post-Graduate,Own,1,69.0,244,Vehicle,3245,13.73,0.4484,0,2,1,1,6,10.070568559913799,11.7534294481613,4,0,0,1,1,2,6.5,A — Very Low Risk,0
LN003911,33,54746,286355,24,21.1,3,567,Freelancer,Graduate,Rented,1,1.6,111,Business,14729,26.9,0.4359,0,1,0,2,0,10.910477851656925,12.564991070981216,3,0,0,1,0,4,15.5,A — Very Low Risk,0
LN003912,62,22424,16604,72,16.38,2,569,Salaried,Professional,Rented,5,64.1,239,Debt Consolidation,364,1.62,0.0617,0,2,2,2,1,10.017931686926996,9.717459133810847,3,0,0,1,1,3,45.7,C — Medium Risk,0
LN003913,24,45269,64769,48,10.18,4,500,Salaried,Graduate,Rented,2,45.2,34,Business,1648,3.64,0.1192,1,2,0,2,0,10.720399840430005,11.078597812176962,4,0,0,1,0,4,43.6,C — Medium Risk,0
LN003914,51,43459,48634,84,24.92,4,760,Self-Employed,Graduate,Rented,0,28.9,102,Personal,1229,2.83,0.0933,0,3,0,2,5,10.67959625381042,10.79209871530354,1,0,0,0,1,3,24.0,B — Low Risk,0
LN003915,59,76953,37814,12,15.76,2,746,Salaried,Post-Graduate,Rented,3,4.2,61,Home Improvement,3427,4.45,0.0409,0,2,1,2,3,11.250963119722385,10.54046112829013,1,0,0,1,0,3,14.6,A — Very Low Risk,0
LN003916,41,26113,244217,24,24.76,2,836,Salaried,Under-Graduate,Own,1,91.5,46,Vehicle,13005,49.8,0.7794,1,2,3,1,6,10.170226847967983,12.405816548015997,0,0,1,1,0,4,35.5,C — Medium Risk,0
LN003917,42,21667,167463,12,15.72,4,722,Salaried,Graduate,Rented,0,14.8,226,Personal,15172,70.02,0.6441,1,2,0,2,5,9.98359179677779,12.028523681774356,1,1,0,0,0,4,36.7,C — Medium Risk,0
LN003918,39,9608,31640,60,14.32,1,342,Salaried,Graduate,Rented,5,91.5,213,Wedding,741,7.71,0.2744,0,2,0,2,7,9.170455438277267,10.362209026944724,4,0,1,1,0,3,55.3,D — High Risk,1
LN003919,55,20464,43850,36,26.6,2,351,Freelancer,Professional,Family,5,79.3,6,Business,1781,8.7,0.1786,1,1,2,0,0,9.926471388926503,10.688552802557403,4,0,0,1,0,3,74.9,E — Very High Risk,1
LN003920,38,44532,42085,24,25.01,1,377,Self-Employed,Under-Graduate,Own,5,44.2,89,Medical,2246,5.04,0.0788,0,3,3,1,4,10.70398576635862,10.647470422798568,4,0,0,1,0,2,38.8,C — Medium Risk,0
LN003921,40,33378,72099,60,10.84,2,382,Freelancer,Under-Graduate,Own,2,21.5,164,Business,1562,4.68,0.18,0,1,3,1,0,10.415682238708357,11.185809323273041,4,0,0,1,0,3,23.4,B — Low Risk,0
LN003922,34,41381,38595,84,12.18,4,672,Salaried,Graduate,Rented,1,97.6,110,Education,685,1.66,0.0777,0,2,0,2,2,10.630601282659347,10.560903923140275,2,0,1,1,1,5,11.7,A — Very Low Risk,0
LN003923,33,28022,30233,48,19.04,4,492,Salaried,Professional,Family,0,66.3,243,Business,905,3.23,0.0899,0,2,2,0,0,10.240780880540958,10.316722397908654,4,0,0,0,0,3,12.2,A — Very Low Risk,0
LN003924,26,20449,72797,84,9.21,2,688,Self-Employed,Under-Graduate,Own,2,99.5,253,Education,1179,5.77,0.2967,1,3,3,1,2,9.925738161470948,11.195443761279927,2,0,1,1,1,4,76.2,E — Very High Risk,1
LN003925,27,31089,29198,48,20.5,1,450,Salaried,Under-Graduate,Own,5,24.2,145,Wedding,896,2.88,0.0783,0,2,3,1,7,10.344641503052799,10.281889741094604,4,0,0,1,0,2,22.8,B — Low Risk,0
LN003926,53,31994,56759,48,25.68,1,757,Self-Employed,Graduate,Family,4,21.1,47,Medical,1904,5.95,0.1478,0,3,0,0,4,10.37333491957356,10.94658713127398,1,0,0,1,0,2,25.5,B — Low Risk,0
LN003927,44,19699,148153,36,25.13,2,612,Salaried,Graduate,Own,4,86.9,92,Business,5901,29.96,0.6267,1,2,0,1,0,9.88837391472608,11.906007552299732,3,0,1,1,0,4,47.4,C — Medium Risk,0
LN003928,21,30873,192812,60,14.21,1,638,Freelancer,Under-Graduate,Rented,5,11.8,299,Wedding,4507,14.6,0.5204,1,1,3,2,7,10.337669684741787,12.16947608627135,3,0,0,1,0,2,25.3,B — Low Risk,0
LN003929,64,30958,253461,48,13.78,1,599,Self-Employed,Graduate,Family,0,28.2,155,Personal,6898,22.28,0.6823,0,3,0,0,5,10.340419027440413,12.442969189396369,3,0,0,0,0,1,4.9,A — Very Low Risk,0
LN003930,50,16275,74592,24,14.43,2,369,Self-Employed,Under-Graduate,Rented,1,45.2,69,Business,3597,22.1,0.3819,0,3,3,2,0,9.697446909121581,11.219801948009026,4,0,0,1,0,3,15.6,A — Very Low Risk,0
LN003931,21,11042,103834,72,19.72,4,336,Salaried,Post-Graduate,Rented,2,69.8,234,Business,2470,22.37,0.7836,1,2,1,2,0,9.30955202204713,11.55055837977708,4,0,0,1,1,4,41.1,C — Medium Risk,0
LN003932,24,15435,166927,72,19.94,1,776,Salaried,Graduate,Rented,2,11.3,46,Vehicle,3993,25.87,0.9012,1,2,0,2,6,9.64445772265751,12.02531786070775,1,0,0,1,1,2,17.3,A — Very Low Risk,0
LN003933,56,55573,458554,12,10.08,3,768,Salaried,Post-Graduate,Rented,2,42.1,146,Debt Consolidation,40331,72.57,0.6876,0,2,1,2,1,10.925470744968305,13.035835519863964,1,1,0,1,0,5,38.7,C — Medium Risk,0
LN003934,60,30044,59017,48,15.39,4,592,Self-Employed,Post-Graduate,Rented,4,53.4,141,Vehicle,1654,5.51,0.1637,0,3,1,2,6,10.310451536768028,10.985597761104732,3,0,0,1,0,4,63.4,D — High Risk,1
LN003935,26,85922,91607,48,27.91,2,338,Business,Graduate,Family,0,51.1,208,Debt Consolidation,3188,3.71,0.0888,1,0,0,0,1,11.361206825334252,11.425273883093176,4,0,0,0,0,2,56.1,D — High Risk,1
LN003936,54,27975,222726,60,26.92,2,434,Self-Employed,Under-Graduate,Family,0,18.3,72,Vehicle,6790,24.27,0.6635,0,3,3,0,6,10.239102278743212,12.313702085231993,4,0,0,0,0,2,5.0,A — Very Low Risk,0
LN003937,24,52016,1170606,60,27.85,0,697,Salaried,Post-Graduate,Own,3,8.9,152,Home Improvement,36342,69.87,1.8754,1,2,1,1,3,10.859325867212782,13.973032975660777,2,1,0,1,0,2,64.8,D — High Risk,1
LN003938,63,24950,170012,84,19.12,0,364,Salaried,Graduate,Rented,1,7.1,146,Vehicle,3686,14.77,0.5678,0,2,0,2,6,10.124669180536797,12.043630183696907,4,0,0,1,1,1,5.3,A — Very Low Risk,0
LN003939,26,9006,151709,60,10.94,2,562,Salaried,Post-Graduate,Rented,0,79.4,60,Wedding,3294,36.58,1.4038,0,2,1,2,7,9.105757331783742,11.929726082742139,3,0,0,0,0,2,5.9,A — Very Low Risk,0
LN003940,31,56176,58938,72,18.73,3,793,Self-Employed,Graduate,Rented,3,24.8,195,Personal,1369,2.44,0.0874,1,3,0,2,5,10.936262699446015,10.98425828974124,0,0,0,1,1,4,47.9,C — Medium Risk,0
LN003941,57,22879,236587,36,10.72,1,631,Business,Post-Graduate,Rented,3,37.2,240,Wedding,7714,33.72,0.8617,0,0,1,2,7,10.038018445493734,12.37407551072794,3,0,0,1,0,2,16.6,A — Very Low Risk,0
LN003942,34,24038,60913,12,22.59,3,575,Salaried,Graduate,Own,4,51.7,202,Wedding,5718,23.79,0.2112,1,2,0,1,7,10.087432790446181,11.017218312335938,3,0,0,1,0,4,62.6,D — High Risk,1
LN003943,62,39443,137961,72,8.81,1,711,Salaried,Graduate,Own,5,84.9,112,Education,2474,6.27,0.2915,0,2,0,1,2,10.58263722345222,11.834733563901336,2,0,1,1,1,3,46.3,C — Medium Risk,0
LN003944,22,12963,98939,24,23.25,1,795,Salaried,Under-Graduate,Own,4,4.1,153,Medical,5194,40.07,0.636,0,2,3,1,4,9.469931564261438,11.5022688847817,0,0,0,1,0,2,29.8,B — Low Risk,0
LN003945,43,24580,42885,24,20.25,2,572,Self-Employed,Graduate,Rented,1,17.3,168,Medical,2188,8.9,0.1454,0,3,0,2,4,10.109729065774982,10.666300711329177,3,0,0,1,0,3,8.7,A — Very Low Risk,0
LN003946,33,38962,69012,12,25.18,3,799,Self-Employed,Graduate,Own,0,38.6,185,Home Improvement,6565,16.85,0.1476,0,3,0,1,3,10.570367756845354,11.142050171630355,0,0,0,0,0,3,6.9,A — Very Low Risk,0
LN003947,30,18559,140502,60,25.07,2,826,Self-Employed,Graduate,Rented,1,2.4,257,Education,4130,22.25,0.6309,0,3,0,2,2,9.828764006340192,11.852984119841148,0,0,0,1,0,3,13.3,A — Very Low Risk,0
LN003948,29,28978,422350,60,15.67,1,812,Salaried,Post-Graduate,Family,1,94.1,296,Business,10197,35.19,1.2146,0,2,1,0,0,10.274326708723063,12.95359200085735,0,0,1,1,0,3,7.8,A — Very Low Risk,0
LN003949,51,12328,148913,72,13.86,3,389,Salaried,Post-Graduate,Own,4,16.3,161,Debt Consolidation,3057,24.8,1.0066,1,2,1,1,1,9.419709489868552,11.911124237086348,4,0,0,1,1,4,64.4,D — High Risk,1
LN003950,52,37775,84027,48,27.39,4,372,Business,Under-Graduate,Rented,0,65.7,280,Personal,2899,7.67,0.1854,0,0,3,2,5,10.539429259325294,11.338905355615571,4,0,0,0,0,3,16.1,A — Very Low Risk,0
LN003951,27,21016,116442,72,10.87,0,570,Salaried,Graduate,Rented,0,8.7,98,Business,2209,10.51,0.4617,0,2,0,2,0,9.953086913027413,11.665157161869814,3,0,0,0,1,0,5.7,A — Very Low Risk,0
LN003952,21,20969,52702,36,9.66,2,727,Salaried,Graduate,Own,4,3.3,291,Business,1692,8.07,0.2094,0,2,0,1,0,9.950848123895966,10.872427658905435,1,0,0,1,0,3,47.4,C — Medium Risk,0
LN003953,48,43093,171604,84,25.06,3,741,Salaried,Post-Graduate,Family,2,40.1,203,Vehicle,4350,10.09,0.3318,1,2,1,0,6,10.67113905526418,12.052950603140648,1,0,0,1,1,4,38.8,C — Medium Risk,0
LN003954,62,28879,216113,48,11.95,3,562,Business,Graduate,Rented,2,74.1,170,Wedding,5686,19.69,0.6236,0,0,0,2,7,10.270904593006762,12.283561325218374,3,0,0,1,0,4,25.1,B — Low Risk,0
LN003955,55,22767,16851,84,8.78,2,385,Freelancer,Graduate,Family,5,26.1,229,Debt Consolidation,269,1.18,0.0617,0,1,0,0,1,10.033111320329633,9.732224623098908,4,0,0,1,1,3,26.9,B — Low Risk,0
LN003956,53,65639,65675,36,22.63,2,474,Self-Employed,Under-Graduate,Own,0,81.8,293,Business,2530,3.85,0.0834,0,3,3,1,0,11.091940545204027,11.09248884093192,4,0,1,0,0,3,19.9,A — Very Low Risk,0
LN003957,23,20653,103844,84,27.97,1,344,Salaried,Professional,Family,5,55.3,263,Medical,2829,13.7,0.419,1,2,2,0,4,9.935664284231349,11.550654681780236,4,0,0,1,1,2,82.2,E — Very High Risk,1
LN003958,62,41354,170312,72,21.48,4,695,Salaried,Under-Graduate,Own,1,29.7,21,Home Improvement,4227,10.22,0.3432,1,2,3,1,3,10.629948612126007,12.045393199615207,2,0,0,1,1,4,25.1,B — Low Risk,0
LN003959,31,18887,46434,72,16.19,0,574,Salaried,Graduate,Rented,3,30.8,24,Education,1012,5.36,0.2049,0,2,0,2,2,9.846282078765348,10.745808764210109,3,0,0,1,1,1,15.3,A — Very Low Risk,0
LN003960,52,36092,113259,12,27.23,4,440,Salaried,Under-Graduate,Own,3,45.1,52,Vehicle,10888,30.17,0.2615,0,2,3,1,6,10.493854219701634,11.637441339667795,4,0,0,1,0,4,48.7,C — Medium Risk,0
