loan_id,age,income_monthly,loan_amount,loan_tenure_m,interest_rate,existing_loans,credit_score,employment_type,education,residence_type,delinquency_30d,utilisation_pct,months_employed,loan_purpose,emi,foir_pct,ltv_proxy,default
LN003885,44,28309,82831,48,16.67,3,547,Salaried,Post-Graduate,Own,5,93.5,180,Wedding,2376,8.39,0.2438,1
LN003886,36,15555,45587,84,25.65,4,409,Self-Employed,Graduate,Rented,3,50.8,254,Vehicle,1173,7.54,0.2442,1
LN003887,40,77397,32582,72,25.13,4,667,Freelancer,Post-Graduate,Rented,1,68.4,219,Medical,880,1.14,0.0351,0
LN003888,30,13220,133813,60,10.73,1,802,Salaried,Post-Graduate,Family,2,56.0,157,Medical,2891,21.87,0.8435,0
LN003889,21,26031,20908,72,27.24,4,586,Salaried,Graduate,Own,5,17.6,112,Home Improvement,592,2.27,0.0669,1
LN003890,54,33050,83130,24,23.36,0,322,Salaried,Graduate,Own,3,4.6,222,Debt Consolidation,4369,13.22,0.2096,0
LN003891,62,40800,202984,12,13.5,3,555,Business,Under-Graduate,Own,1,65.9,116,Wedding,18178,44.55,0.4146,0
LN003892,23,106789,217270,12,26.54,4,767,Salaried,Post-Graduate,Rented,3,32.2,84,Business,20813,19.49,0.1695,1
LN003893,42,16191,163974,48,17.5,0,549,Salaried,Post-Graduate,Family,3,3.4,165,Debt Consolidation,4774,29.49,0.844,0
LN003894,28,46686,142143,12,16.13,4,358,Freelancer,Professional,Family,4,83.1,144,Home Improvement,12906,27.64,0.2537,0
LN003895,41,24389,51884,48,16.95,1,362,Salaried,Under-Graduate,Family,0,12.5,260,Vehicle,1496,6.13,0.1773,0
LN003896,45,50368,260456,60,12.85,0,389,Business,Graduate,Own,0,19.0,88,Medical,5906,11.73,0.4309,0
LN003897,57,32147,281895,60,11.02,2,397,Salaried,Post-Graduate,Rented,3,54.5,99,Education,6132,19.07,0.7307,0
LN003898,33,14567,148483,48,17.3,3,826,Business,Post-Graduate,Rented,5,14.4,278,Medical,4308,29.57,0.8494,1
LN003899,53,28078,29023,72,12.64,0,417,Business,Post-Graduate,Own,1,60.3,25,Vehicle,577,2.05,0.0861,0
LN003900,34,13600,80777,84,17.51,3,639,Salaried,Graduate,Own,3,57.6,277,Debt Consolidation,1675,12.32,0.495,0
LN003901,51,52853,150490,48,24.29,1,572,Self-Employed,Graduate,Own,0,0.1,258,Education,4930,9.33,0.2373,0
LN003902,45,21437,227536,84,21.66,1,529,Self-Employed,Under-Graduate,Rented,1,73.8,112,Debt Consolidation,5283,24.64,0.8845,0
LN003903,62,7980,127732,84,22.24,0,513,Salaried,Professional,Rented,3,26.7,42,Debt Consolidation,3011,37.73,1.3339,0
LN003904,41,39187,65380,72,18.03,4,849,Self-Employed,Graduate,Rented,5,86.2,137,Medical,1492,3.81,0.139,1
LN003905,52,21458,60944,72,11.76,2,308,Salaried,Professional,Rented,4,3.2,179,Wedding,1184,5.52,0.2367,1
LN003906,31,21307,97788,36,20.88,3,420,Salaried,Graduate,Own,5,94.7,149,Medical,3678,17.26,0.3825,1
LN003907,27,38815,90357,84,14.11,1,666,Salaried,Under-Graduate,Rented,5,99.0,177,Medical,1699,4.38,0.194,0
LN003908,21,25322,306563,12,16.38,1,621,Business,Graduate,Rented,5,89.4,73,Vehicle,27870,110.06,1.0089,1
LN003909,43,38076,69729,12,18.28,2,465,Self-Employed,Graduate,Own,3,59.3,2,Wedding,6402,16.81,0.1526,1
LN003910,22,23636,127188,84,25.31,1,315,Salaried,Post-Graduate,Own,1,69.0,244,Vehicle,3245,13.73,0.4484,0
LN003911,33,54746,286355,24,21.1,3,567,Freelancer,Graduate,Rented,1,1.6,111,Business,14729,26.9,0.4359,0
LN003912,62,22424,16604,72,16.38,2,569,Salaried,Professional,Rented,5,64.1,239,Debt Consolidation,364,1.62,0.0617,0
LN003913,24,45269,64769,48,10.18,4,500,Salaried,Graduate,Rented,2,45.2,34,Business,1648,3.64,0.1192,1
LN003914,51,43459,48634,84,24.92,4,760,Self-Employed,Graduate,Rented,0,28.9,102,Personal,1229,2.83,0.0933,0
LN003915,59,76953,37814,12,15.76,2,746,Salaried,Post-Graduate,Rented,3,4.2,61,Home Improvement,3427,4.45,0.0409,0
LN003916,41,26113,244217,24,24.76,2,836,Salaried,Under-Graduate,Own,1,91.5,46,Vehicle,13005,49.8,0.7794,1
LN003917,42,21667,167463,12,15.72,4,722,Salaried,Graduate,Rented,0,14.8,226,Personal,15172,70.02,0.6441,1
LN003918,39,9608,31640,60,14.32,1,342,Salaried,Graduate,Rented,5,91.5,213,Wedding,741,7.71,0.2744,0
LN003919,55,20464,43850,36,26.6,2,351,Freelancer,Professional,Family,5,79.3,6,Business,1781,8.7,0.1786,1
LN003920,38,44532,42085,24,25.01,1,377,Self-Employed,Under-Graduate,Own,5,44.2,89,Medical,2246,5.04,0.0788,0
LN003921,40,33378,72099,60,10.84,2,382,Freelancer,Under-Graduate,Own,2,21.5,164,Business,1562,4.68,0.18,0
LN003922,34,41381,38595,84,12.18,4,672,Salaried,Graduate,Rented,1,97.6,110,Education,685,1.66,0.0777,0
LN003923,33,28022,30233,48,19.04,4,492,Salaried,Professional,Family,0,66.3,243,Business,905,3.23,0.0899,0
LN003924,26,20449,72797,84,9.21,2,688,Self-Employed,Under-Graduate,Own,2,99.5,253,Education,1179,5.77,0.2967,1
LN003925,27,31089,29198,48,20.5,1,450,Salaried,Under-Graduate,Own,5,24.2,145,Wedding,896,2.88,0.0783,0
LN003926,53,31994,56759,48,25.68,1,757,Self-Employed,Graduate,Family,4,21.1,47,Medical,1904,5.95,0.1478,0
LN003927,44,19699,148153,36,25.13,2,612,Salaried,Graduate,Own,4,86.9,92,Business,5901,29.96,0.6267,1
LN003928,21,30873,192812,60,14.21,1,638,Freelancer,Under-Graduate,Rented,5,11.8,299,Wedding,4507,14.6,0.5204,1
LN003929,64,30958,253461,48,13.78,1,599,Self-Employed,Graduate,Family,0,28.2,155,Personal,6898,22.28,0.6823,0
LN003930,50,16275,74592,24,14.43,2,369,Self-Employed,Under-Graduate,Rented,1,45.2,69,Business,3597,22.1,0.3819,0
LN003931,21,11042,103834,72,19.72,4,336,Salaried,Post-Graduate,Rented,2,69.8,234,Business,2470,22.37,0.7836,1
LN003932,24,15435,166927,72,19.94,1,776,Salaried,Graduate,Rented,2,11.3,46,Vehicle,3993,25.87,0.9012,1
LN003933,56,55573,458554,12,10.08,3,768,Salaried,Post-Graduate,Rented,2,42.1,146,Debt Consolidation,40331,72.57,0.6876,0
LN003934,60,30044,59017,48,15.39,4,592,Self-Employed,Post-Graduate,Rented,4,53.4,141,Vehicle,1654,5.51,0.1637,0
LN003935,26,85922,91607,48,27.91,2,338,Business,Graduate,Family,0,51.1,208,Debt Consolidation,3188,3.71,0.0888,1
LN003936,54,27975,222726,60,26.92,2,434,Self-Employed,Under-Graduate,Family,0,18.3,72,Vehicle,6790,24.27,0.6635,0
LN003937,24,52016,1170606,60,27.85,0,697,Salaried,Post-Graduate,Own,3,8.9,152,Home Improvement,36342,69.87,1.8754,1
LN003938,63,24950,170012,84,19.12,0,364,Salaried,Graduate,Rented,1,7.1,146,Vehicle,3686,14.77,0.5678,0
LN003939,26,9006,151709,60,10.94,2,562,Salaried,Post-Graduate,Rented,0,79.4,60,Wedding,3294,36.58,1.4038,0
LN003940,31,56176,58938,72,18.73,3,793,Self-Employed,Graduate,Rented,3,24.8,195,Personal,1369,2.44,0.0874,1
LN003941,57,22879,236587,36,10.72,1,631,Business,Post-Graduate,Rented,3,37.2,240,Wedding,7714,33.72,0.8617,0
LN003942,34,24038,60913,12,22.59,3,575,Salaried,Graduate,Own,4,51.7,202,Wedding,5718,23.79,0.2112,1
LN003943,62,39443,137961,72,8.81,1,711,Salaried,Graduate,Own,5,84.9,112,Education,2474,6.27,0.2915,0
LN003944,22,12963,98939,24,23.25,1,795,Salaried,Under-Graduate,Own,4,4.1,153,Medical,5194,40.07,0.636,0
LN003945,43,24580,42885,24,20.25,2,572,Self-Employed,Graduate,Rented,1,17.3,168,Medical,2188,8.9,0.1454,0
LN003946,33,38962,69012,12,25.18,3,799,Self-Employed,Graduate,Own,0,38.6,185,Home Improvement,6565,16.85,0.1476,0
LN003947,30,18559,140502,60,25.07,2,826,Self-Employed,Graduate,Rented,1,2.4,257,Education,4130,22.25,0.6309,0
LN003948,29,28978,422350,60,15.67,1,812,Salaried,Post-Graduate,Family,1,94.1,296,Business,10197,35.19,1.2146,0
LN003949,51,12328,148913,72,13.86,3,389,Salaried,Post-Graduate,Own,4,16.3,161,Debt Consolidation,3057,24.8,1.0066,1
LN003950,52,37775,84027,48,27.39,4,372,Business,Under-Graduate,Rented,0,65.7,280,Personal,2899,7.67,0.1854,0
LN003951,27,21016,116442,72,10.87,0,570,Salaried,Graduate,Rented,0,8.7,98,Business,2209,10.51,0.4617,0
LN003952,21,20969,52702,36,9.66,2,727,Salaried,Graduate,Own,4,3.3,291,Business,1692,8.07,0.2094,0
LN003953,48,43093,171604,84,25.06,3,741,Salaried,Post-Graduate,Family,2,40.1,203,Vehicle,4350,10.09,0.3318,1
LN003954,62,28879,216113,48,11.95,3,562,Business,Graduate,Rented,2,74.1,170,Wedding,5686,19.69,0.6236,0
LN003955,55,22767,16851,84,8.78,2,385,Freelancer,Graduate,Family,5,26.1,229,Debt Consolidation,269,1.18,0.0617,0
LN003956,53,65639,65675,36,22.63,2,474,Self-Employed,Under-Graduate,Own,0,81.8,293,Business,2530,3.85,0.0834,0
LN003957,23,20653,103844,84,27.97,1,344,Salaried,Professional,Family,5,55.3,263,Medical,2829,13.7,0.419,1
LN003958,62,41354,170312,72,21.48,4,695,Salaried,Under-Graduate,Own,1,29.7,21,Home Improvement,4227,10.22,0.3432,1
LN003959,31,18887,46434,72,16.19,0,574,Salaried,Graduate,Rented,3,30.8,24,Education,1012,5.36,0.2049,0
LN003960,52,36092,113259,12,27.23,4,440,Salaried,Under-Graduate,Own,3,45.1,52,Vehicle,10888,30.17,0.2615,0
LN003961,32,35968,234456,60,24.48,2,351,Freelancer,Post-Graduate,Rented,5,45.9,21,Medical,6810,18.93,0.5432,1
LN003962,61,22819,73631,84,16.06,4,444,Salaried,Post-Graduate,Rented,3,3.6,163,Vehicle,1465,6.42,0.2689,1
LN003963,37,24227,215032,84,16.0,1,733,Self-Employed,Under-Graduate,Own,1,3.8,102,Education,4271,17.63,0.7396,0
LN003964,32,28957,391789,84,25.15,3,461,Self-Employed,Post-Graduate,Rented,4,87.0,9,Education,9954,34.38,1.1275,0
LN003965,47,62930,12501,36,22.72,1,647,Salaried,Post-Graduate,Family,4,46.1,247,Vehicle,482,0.77,0.0166,0
LN003966,42,12073,153093,12,25.15,4,832,Salaried,Professional,Family,3,32.8,232,Education,14562,120.62,1.0567,0
LN003967,38,44903,22532,72,11.18,3,699,Self-Employed,Graduate,Rented,5,84.3,68,Home Improvement,431,0.96,0.0418,1
LN003968,43,40561,40263,84,27.86,3,676,Salaried,Professional,Family,5,86.7,226,Vehicle,1094,2.7,0.0827,1
LN003969,64,62101,262282,60,19.62,0,443,Self-Employed,Graduate,Family,0,51.2,105,Wedding,6894,11.1,0.352,0
LN003970,30,19537,57657,60,27.27,2,417,Salaried,Under-Graduate,Own,5,51.8,130,Medical,1770,9.06,0.2459,1
LN003971,26,19085,167970,48,14.8,1,389,Salaried,Under-Graduate,Family,2,50.5,97,Wedding,4658,24.41,0.7334,0
LN003972,49,23389,148247,36,26.38,4,679,Salaried,Post-Graduate,Rented,3,26.7,93,Wedding,6003,25.67,0.5282,1
LN003973,60,19104,116137,24,27.97,2,513,Self-Employed,Graduate,Own,0,71.8,38,Education,6373,33.36,0.5066,0
LN003974,49,56653,237519,72,8.91,2,464,Self-Employed,Professional,Rented,1,39.6,119,Wedding,4271,7.54,0.3494,0
LN003975,50,25775,53920,48,12.54,0,346,Salaried,Post-Graduate,Rented,3,21.0,70,Education,1434,5.56,0.1743,0
LN003976,22,41458,195953,48,19.29,2,458,Salaried,Under-Graduate,Rented,0,94.0,116,Vehicle,5889,14.2,0.3939,1
LN003977,37,40030,36859,48,22.19,4,672,Business,Post-Graduate,Own,2,58.5,289,Home Improvement,1165,2.91,0.0767,0
LN003978,38,32469,33893,60,27.03,4,338,Business,Post-Graduate,Own,5,0.7,92,Wedding,1036,3.19,0.087,1
LN003979,21,35863,69524,24,10.56,2,606,Business,Under-Graduate,Rented,4,22.1,214,Wedding,3226,9.0,0.1615,1
LN003980,52,28225,174822,48,11.54,2,348,Salaried,Graduate,Rented,5,98.9,12,Medical,4564,16.17,0.5162,1
LN003981,63,32012,47683,12,23.6,2,714,Business,Graduate,Own,4,84.0,149,Wedding,4500,14.06,0.1241,0
LN003982,43,20784,75969,72,15.35,4,346,Business,Post-Graduate,Own,2,24.5,15,Personal,1621,7.8,0.3046,0
LN003983,21,33991,59216,84,17.83,0,357,Salaried,Graduate,Rented,5,40.3,208,Medical,1239,3.65,0.1452,0
LN003984,63,17306,81963,12,16.55,1,519,Salaried,Graduate,Own,1,85.0,228,Business,7458,43.09,0.3947,0
LN003985,44,27053,70046,24,20.37,1,803,Business,Under-Graduate,Own,5,65.4,25,Wedding,3578,13.23,0.2158,1
LN003986,41,24881,254473,72,25.96,2,592,Business,Graduate,Own,1,6.9,187,Wedding,7005,28.15,0.8523,0
LN003987,23,31312,283903,84,25.14,4,461,Business,Graduate,Rented,5,12.4,2,Business,7211,23.03,0.7556,0
LN003988,26,60542,63158,60,9.76,4,391,Self-Employed,Post-Graduate,Family,5,85.7,115,Home Improvement,1334,2.2,0.0869,0
LN003989,44,24864,208729,48,24.82,2,348,Freelancer,Post-Graduate,Rented,0,85.0,288,Debt Consolidation,6900,27.75,0.6996,1
LN003990,57,40159,113112,72,13.42,1,477,Self-Employed,Professional,Own,2,0.9,82,Vehicle,2296,5.72,0.2347,0
LN003991,34,17003,188790,84,20.81,2,787,Business,Graduate,Rented,3,17.1,185,Medical,4285,25.2,0.9253,0
LN003992,46,24423,82081,84,24.4,4,467,Salaried,Graduate,Rented,1,53.8,63,Personal,2046,8.38,0.2801,0
LN003993,51,23122,102179,72,19.4,4,822,Salaried,Post-Graduate,Own,3,7.8,40,Home Improvement,2412,10.43,0.3683,1
LN003994,24,15273,43593,24,10.35,0,760,Freelancer,Graduate,Family,3,16.2,159,Business,2019,13.22,0.2379,0
LN003995,39,21462,393902,12,11.84,3,673,Freelancer,Under-Graduate,Rented,4,98.1,46,Debt Consolidation,34968,162.93,1.5295,1
LN003996,55,42287,48820,48,16.61,4,435,Salaried,Graduate,Rented,0,98.9,4,Medical,1399,3.31,0.0962,0
LN003997,52,13754,28464,12,27.49,1,502,Self-Employed,Graduate,Own,0,36.3,209,Medical,2740,19.92,0.1725,0
LN003998,44,66863,81071,60,8.99,3,827,Salaried,Professional,Family,2,25.9,173,Medical,1683,2.52,0.101,0
LN003999,26,12396,58276,60,19.44,4,401,Salaried,Graduate,Own,5,51.5,154,Wedding,1526,12.31,0.3918,1
LN004000,28,45950,13641,48,20.3,2,405,Salaried,Professional,Rented,2,68.4,175,Home Improvement,417,0.91,0.0247,0
LN004001,48,22141,199936,36,19.72,1,814,Salaried,Under-Graduate,Rented,2,74.2,87,Business,7402,33.43,0.7525,0
LN004002,52,50789,187232,60,18.59,4,372,Self-Employed,Graduate,Rented,0,1.2,251,Debt Consolidation,4815,9.48,0.3072,1
LN004003,41,71906,214415,36,14.16,1,805,Freelancer,Post-Graduate,Own,3,20.4,155,Medical,7345,10.21,0.2485,0
LN004004,42,32489,260356,24,11.22,2,731,Salaried,Professional,Family,5,76.4,142,Debt Consolidation,12161,37.43,0.6678,1
LN004005,47,20098,45779,24,16.24,4,324,Self-Employed,Graduate,Own,0,90.5,97,Wedding,2247,11.18,0.1898,0
LN004006,32,45297,67738,24,11.19,3,612,Self-Employed,Post-Graduate,Rented,4,84.7,294,Wedding,3163,6.98,0.1246,1
LN004007,47,59148,62159,36,21.68,3,434,Self-Employed,Post-Graduate,Own,4,49.2,126,Home Improvement,2364,4.0,0.0876,1
LN004008,50,35483,284513,12,26.52,4,300,Self-Employed,Graduate,Own,2,71.5,90,Home Improvement,27252,76.8,0.6682,1
LN004009,24,45203,184718,48,19.13,4,527,Business,Graduate,Rented,1,3.2,289,Business,5536,12.25,0.3405,0
LN004010,25,52355,46795,48,16.18,1,407,Freelancer,Post-Graduate,Own,3,88.6,75,Home Improvement,1331,2.54,0.0745,0
LN004011,45,21077,168275,60,25.39,3,320,Self-Employed,Post-Graduate,Rented,1,7.9,281,Wedding,4978,23.62,0.6653,0
LN004012,25,41707,65685,72,11.49,3,469,Salaried,Under-Graduate,Rented,4,81.9,249,Education,1267,3.04,0.1312,1
LN004013,23,62643,106941,72,15.21,2,644,Salaried,Post-Graduate,Rented,2,78.7,57,Wedding,2273,3.63,0.1423,0
LN004014,23,25022,214802,84,24.79,2,650,Salaried,Professional,Family,3,57.1,238,Wedding,5408,21.61,0.7154,1
LN004015,48,38083,178654,84,12.07,4,327,Self-Employed,Graduate,Rented,0,11.6,198,Wedding,3160,8.3,0.3909,0
LN004016,34,9245,32260,36,14.26,3,688,Self-Employed,Graduate,Family,0,48.5,266,Vehicle,1107,11.97,0.2908,0
LN004017,35,19903,266361,72,19.75,3,483,Salaried,Post-Graduate,Family,0,98.5,123,Medical,6342,31.86,1.1152,0
LN004018,63,12638,139235,84,9.99,0,379,Salaried,Professional,Family,1,7.5,155,Medical,2311,18.29,0.9181,0
LN004019,35,54785,217854,24,8.87,1,772,Business,Under-Graduate,Own,1,62.1,74,Business,9940,18.14,0.3314,0
LN004020,44,75902,34168,12,9.3,0,533,Salaried,Graduate,Rented,3,78.2,275,Wedding,2993,3.94,0.0375,0
LN004021,22,20261,48805,24,20.71,3,818,Self-Employed,Under-Graduate,Family,5,52.1,227,Business,2501,12.34,0.2007,1
LN004022,52,23756,101380,36,22.03,1,512,Self-Employed,Graduate,Own,3,69.0,137,Vehicle,3873,16.3,0.3556,1
LN004023,26,31709,79708,84,26.81,4,319,Salaried,Graduate,Rented,2,51.3,208,Business,2111,6.66,0.2095,0
LN004024,63,25830,23939,72,13.98,4,668,Salaried,Graduate,Family,1,82.2,290,Debt Consolidation,493,1.91,0.0772,1
LN004025,61,24870,87787,60,24.32,4,639,Self-Employed,Graduate,Rented,4,75.6,129,Vehicle,2542,10.22,0.2942,1
LN004026,23,15112,139338,36,11.67,0,420,Salaried,Post-Graduate,Rented,5,6.4,3,Vehicle,4606,30.48,0.7684,0
LN004027,63,14983,55217,84,27.17,3,808,Salaried,Graduate,Rented,2,41.6,7,Business,1475,9.84,0.3071,0
LN004028,24,21662,95248,36,22.75,1,844,Salaried,Under-Graduate,Family,1,96.8,83,Wedding,3675,16.97,0.3664,0
LN004029,28,8488,172518,84,20.34,4,839,Business,Graduate,Own,4,75.2,90,Business,3866,45.55,1.6937,1
LN004030,35,22482,66318,60,14.3,2,709,Business,Graduate,Rented,1,85.8,291,Education,1553,6.91,0.2458,0
LN004031,45,28247,339432,12,18.77,3,303,Salaried,Under-Graduate,Rented,4,52.7,289,Vehicle,31244,110.61,1.0014,1
LN004032,51,41776,258116,12,26.14,0,800,Business,Post-Graduate,Rented,3,28.9,146,Wedding,24675,59.07,0.5149,0
LN004033,43,13219,194795,84,21.77,1,398,Salaried,Graduate,Rented,5,79.2,24,Personal,4536,34.31,1.228,1
LN004034,27,26568,108801,72,8.61,1,517,Salaried,Graduate,Family,1,72.9,96,Education,1940,7.3,0.3413,1
LN004035,35,15590,50293,60,25.4,4,398,Salaried,Post-Graduate,Rented,3,14.7,35,Personal,1488,9.54,0.2688,0
LN004036,44,18548,153829,84,13.98,4,373,Self-Employed,Professional,Rented,2,92.0,51,Medical,2881,15.53,0.6911,0
LN004037,45,20973,51460,24,26.73,3,724,Salaried,Graduate,Own,3,1.1,88,Personal,2791,13.31,0.2045,0
LN004038,36,31394,106809,24,26.44,2,357,Salaried,Graduate,Rented,4,44.3,148,Business,5778,18.4,0.2835,0
LN004039,25,32574,177269,24,21.21,4,561,Salaried,Graduate,Family,4,35.1,126,Personal,9127,28.02,0.4535,1
LN004040,62,14454,113837,84,9.67,3,743,Salaried,Under-Graduate,Own,0,22.6,28,Personal,1870,12.94,0.6563,1
LN004041,51,41310,188661,36,16.12,1,646,Salaried,Graduate,Rented,1,32.2,202,Business,6644,16.08,0.3806,0
LN004042,23,25903,250182,12,26.35,4,633,Salaried,Post-Graduate,Rented,4,29.5,201,Home Improvement,23943,92.43,0.8049,1
LN004043,40,30761,43778,24,16.33,1,748,Salaried,Under-Graduate,Own,2,52.2,257,Business,2150,6.99,0.1186,0
LN004044,23,44918,73988,12,8.51,1,331,Freelancer,Under-Graduate,Family,4,80.2,237,Personal,6454,14.37,0.1373,1
LN004045,38,35311,81275,24,25.83,2,389,Salaried,Professional,Own,4,59.2,131,Vehicle,4372,12.38,0.1918,0
LN004046,22,23305,218102,48,10.33,1,742,Business,Graduate,Family,0,27.7,243,Debt Consolidation,5566,23.88,0.7799,0
LN004047,25,15389,188201,24,15.39,4,796,Self-Employed,Post-Graduate,Rented,1,20.9,18,Debt Consolidation,9160,59.52,1.0191,1
LN004048,58,49535,422629,72,10.61,4,574,Salaried,Graduate,Own,5,47.8,119,Business,7960,16.07,0.711,1
LN004049,57,15115,174734,48,27.76,3,372,Salaried,Under-Graduate,Family,5,33.7,141,Medical,6066,40.13,0.9634,0
LN004050,51,27843,126868,72,10.58,4,656,Salaried,Graduate,Family,1,77.0,140,Medical,2388,8.58,0.3797,0
LN004051,59,34653,307726,60,26.68,2,331,Self-Employed,Under-Graduate,Rented,1,64.3,69,Personal,9338,26.95,0.74,1
LN004052,44,31790,303352,24,18.93,3,381,Freelancer,Graduate,Rented,1,92.3,94,Business,15281,48.07,0.7952,0
LN004053,41,18561,20227,36,11.91,1,370,Freelancer,Under-Graduate,Rented,0,94.6,249,Home Improvement,671,3.62,0.0908,0
LN004054,56,37426,153498,48,16.93,0,554,Self-Employed,Under-Graduate,Own,5,97.4,203,Vehicle,4424,11.82,0.3418,1
LN004055,46,11493,93617,24,21.11,2,576,Self-Employed,Professional,Rented,1,7.8,236,Home Improvement,4816,41.9,0.6788,0
LN004056,52,20200,299314,24,27.32,0,403,Self-Employed,Graduate,Rented,5,60.2,125,Education,16325,80.82,1.2348,1
LN004057,39,16964,71563,36,11.86,4,436,Salaried,Graduate,Rented,4,70.6,1,Personal,2372,13.98,0.3515,0
LN004058,28,28830,378239,72,19.38,0,423,Salaried,Post-Graduate,Own,1,77.7,105,Education,8924,30.95,1.0933,0
LN004059,37,29718,141570,36,13.93,3,757,Salaried,Graduate,Rented,3,62.5,49,Debt Consolidation,4834,16.27,0.397,0
LN004060,60,54493,266827,84,11.35,1,300,Salaried,Graduate,Rented,0,60.4,222,Personal,4618,8.47,0.408,0
LN004061,45,37730,450134,48,21.51,3,478,Salaried,Post-Graduate,Rented,4,20.0,266,Education,14062,37.27,0.9942,1
LN004062,42,12727,131385,60,25.64,4,535,Salaried,Post-Graduate,Rented,3,95.1,267,Vehicle,3906,30.69,0.8603,0
LN004063,35,20083,184763,72,12.32,4,721,Salaried,Professional,Rented,5,2.1,269,Education,3643,18.14,0.7667,1
LN004064,39,43670,31008,72,11.41,4,750,Business,Under-Graduate,Own,2,53.7,103,Business,597,1.37,0.0592,1
LN004065,54,43114,126676,72,26.12,4,314,Business,Graduate,Rented,2,91.6,78,Home Improvement,3500,8.12,0.2448,1
LN004066,62,29594,166009,36,26.87,2,788,Business,Post-Graduate,Rented,1,65.8,22,Business,6766,22.86,0.4675,0
LN004067,64,40848,337732,48,16.3,3,746,Salaried,Graduate,Rented,2,12.6,98,Education,9623,23.56,0.689,0
LN004068,40,54279,28361,84,22.69,2,622,Salaried,Graduate,Rented,2,18.3,161,Wedding,677,1.25,0.0435,0
LN004069,35,29613,41971,12,13.76,3,829,Salaried,Under-Graduate,Rented,1,7.4,47,Home Improvement,3764,12.71,0.1181,0
LN004070,26,9304,82232,24,19.42,4,708,Business,Under-Graduate,Own,1,18.5,34,Home Improvement,4162,44.73,0.7365,0
LN004071,47,18939,85421,36,17.11,2,525,Self-Employed,Post-Graduate,Rented,4,60.8,159,Vehicle,3050,16.1,0.3759,0
LN004072,41,19186,484897,84,11.28,3,510,Freelancer,Graduate,Family,4,95.9,234,Vehicle,8374,43.65,2.1061,1
LN004073,45,19268,90279,12,22.39,4,738,Business,Post-Graduate,Rented,3,27.8,39,Vehicle,8467,43.94,0.3905,1
LN004074,54,26014,100587,72,23.3,2,630,Self-Employed,Graduate,Rented,0,28.4,190,Personal,2606,10.02,0.3222,0
LN004075,21,38336,51380,84,17.73,2,323,Salaried,Post-Graduate,Rented,1,25.1,297,Personal,1072,2.8,0.1117,0
LN004076,59,39987,143114,72,20.12,2,394,Self-Employed,Graduate,Rented,2,20.2,277,Business,3438,8.6,0.2983,0
LN004077,52,55810,100962,72,9.56,2,788,Salaried,Graduate,Rented,4,8.5,241,Vehicle,1848,3.31,0.1508,0
LN004078,51,17310,238726,36,12.85,3,825,Salaried,Graduate,Own,2,87.7,166,Debt Consolidation,8026,46.37,1.1493,1
LN004079,38,7138,79251,72,8.73,1,389,Freelancer,Under-Graduate,Rented,0,91.3,249,Medical,1418,19.87,0.9252,0
LN004080,21,54916,267468,84,8.56,1,446,Salaried,Graduate,Own,4,97.3,113,Personal,4244,7.73,0.4059,1
LN004081,57,18741,69710,24,20.17,3,462,Salaried,Under-Graduate,Rented,0,66.8,118,Personal,3554,18.96,0.31,0
LN004082,47,19700,60112,84,12.14,1,567,Salaried,Post-Graduate,Own,4,55.2,202,Personal,1066,5.41,0.2543,0
LN004083,42,22031,81413,24,24.88,3,558,Self-Employed,Graduate,Own,4,16.3,202,Vehicle,4340,19.7,0.3079,1
LN004084,39,34297,48337,84,9.02,2,590,Salaried,Graduate,Family,1,72.7,269,Home Improvement,778,2.27,0.1174,0
LN004085,25,22814,90206,36,14.34,3,723,Self-Employed,Post-Graduate,Own,5,86.7,185,Business,3098,13.58,0.3295,1
LN004086,34,39986,196836,36,15.67,1,552,Salaried,Graduate,Rented,5,36.3,263,Medical,6888,17.23,0.4102,1
